"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","LFPR","15MORE","PC_AGE","A","2022",52.2512517897201,
"HUN","LFPR","15_64","PC_AGE","A","1992",64.4405463229774,
"HUN","LFPR","15_64","PC_AGE","A","1993",61.9565694552095,
"HUN","LFPR","15_64","PC_AGE","A","1994",60.0175785891286,
"HUN","LFPR","15_64","PC_AGE","A","1995",58.9206683520612,
"HUN","LFPR","15_64","PC_AGE","A","1996",58.4604428745632,
"HUN","LFPR","15_64","PC_AGE","A","1997",57.7764845317266,
"HUN","LFPR","15_64","PC_AGE","A","1998",58.1745557137526,
"HUN","LFPR","15_64","PC_AGE","A","1999",59.5589274009763,
"HUN","LFPR","15_64","PC_AGE","A","2000",59.8652178164024,
"HUN","LFPR","15_64","PC_AGE","A","2001",59.6038762840375,
"HUN","LFPR","15_64","PC_AGE","A","2002",59.6951728497238,
"HUN","LFPR","15_64","PC_AGE","A","2003",60.5819017268015,
"HUN","LFPR","15_64","PC_AGE","A","2004",60.4588135363729,
"HUN","LFPR","15_64","PC_AGE","A","2005",61.3679052175728,
"HUN","LFPR","15_64","PC_AGE","A","2006",62.0269713069367,
"HUN","LFPR","15_64","PC_AGE","A","2007",61.6298939678126,
"HUN","LFPR","15_64","PC_AGE","A","2008",61.1988128174318,
"HUN","LFPR","15_64","PC_AGE","A","2009",61.2253658925206,
"HUN","LFPR","15_64","PC_AGE","A","2010",61.9180522460364,
"HUN","LFPR","15_64","PC_AGE","A","2011",62.3656725278459,
"HUN","LFPR","15_64","PC_AGE","A","2012",63.713363810961,
"HUN","LFPR","15_64","PC_AGE","A","2013",64.6972984246824,
"HUN","LFPR","15_64","PC_AGE","A","2014",66.9829083439215,
"HUN","LFPR","15_64","PC_AGE","A","2015",68.6442058802416,
"HUN","LFPR","15_64","PC_AGE","A","2016",70.1349197774034,
"HUN","LFPR","15_64","PC_AGE","A","2017",71.157676177174,
"HUN","LFPR","15_64","PC_AGE","A","2018",71.9434422681268,
"HUN","LFPR","15_64","PC_AGE","A","2019",72.6194535655132,
"HUN","LFPR","15_64","PC_AGE","A","2020",72.8045860414246,
"HUN","LFPR","15_64","PC_AGE","A","2021",76.1743640986278,
"HUN","LFPR","15_64","PC_AGE","A","2022",77.1724187126311,
"HUN","LFPR","15MORE","PC_AGE","A","1992",58.3036794435864,
"HUN","LFPR","15MORE","PC_AGE","A","1993",55.6598020340528,
"HUN","LFPR","15MORE","PC_AGE","A","1994",53.6520601548626,
"HUN","LFPR","15MORE","PC_AGE","A","1995",52.3709047477711,
"HUN","LFPR","15MORE","PC_AGE","A","1996",51.8481050007001,
"HUN","LFPR","15MORE","PC_AGE","A","1997",51.2179482218272,
"HUN","LFPR","15MORE","PC_AGE","A","1998",51.4015650244467,
"HUN","LFPR","15MORE","PC_AGE","A","1999",52.5781609628478,
"HUN","LFPR","15MORE","PC_AGE","A","2000",52.9584156613582,
"HUN","LFPR","15MORE","PC_AGE","A","2001",52.7816373275488,
"HUN","LFPR","15MORE","PC_AGE","A","2002",52.9424642965997,
"HUN","LFPR","15MORE","PC_AGE","A","2003",53.7954005286239,
"HUN","LFPR","15MORE","PC_AGE","A","2004",53.7908613170649,
"HUN","LFPR","15MORE","PC_AGE","A","2005",54.4596382096294,
"HUN","LFPR","15MORE","PC_AGE","A","2006",55.0343394950485,
"HUN","LFPR","15MORE","PC_AGE","A","2007",54.7038283683108,
"HUN","LFPR","15MORE","PC_AGE","A","2008",54.2886867685831,
"HUN","LFPR","15MORE","PC_AGE","A","2009",54.2689279225185,
"HUN","LFPR","15MORE","PC_AGE","A","2010",54.835762842381,
"HUN","LFPR","15MORE","PC_AGE","A","2011",50.678885871409,
"HUN","LFPR","15MORE","PC_AGE","A","2012",51.6613410435681,
"HUN","LFPR","15MORE","PC_AGE","A","2013",52.1799335649722,
"HUN","LFPR","15MORE","PC_AGE","A","2014",53.6834607432815,
"HUN","LFPR","15MORE","PC_AGE","A","2015",54.7575854827746,
"HUN","LFPR","15MORE","PC_AGE","A","2016",55.6968738992495,
"HUN","LFPR","15MORE","PC_AGE","A","2017",56.2733155282757,
"HUN","LFPR","15MORE","PC_AGE","A","2018",56.7309964123594,
"HUN","LFPR","15MORE","PC_AGE","A","2019",57.0992071796367,
"HUN","LFPR","15MORE","PC_AGE","A","2020",56.9006268037629,
"HUN","LFPR","15MORE","PC_AGE","A","2021",65.6358830006917,
"HUN","LFPR","15MORE","PC_AGE","A","2022",66.4928783172192,
"ISL","LFPR","15_64","PC_AGE","A","1991",82.1188984841184,
"ISL","LFPR","15_64","PC_AGE","A","1992",82.8077626523623,
"ISL","LFPR","15_64","PC_AGE","A","1993",82.5833998596898,
"ISL","LFPR","15_64","PC_AGE","A","1994",83.0097524922034,
"ISL","LFPR","15_64","PC_AGE","A","1995",84.7120525424033,
"ISL","LFPR","15_64","PC_AGE","A","1996",83.575176233936,
"ISL","LFPR","15_64","PC_AGE","A","1997",83.1386610809339,
"ISL","LFPR","15_64","PC_AGE","A","1998",84.4649371115067,
"ISL","LFPR","15_64","PC_AGE","A","1999",85.8832848311607,
"ISL","LFPR","15_64","PC_AGE","A","2000",86.6221037384388,
"ISL","LFPR","15_64","PC_AGE","A","2001",86.6109807706173,
"ISL","LFPR","15_64","PC_AGE","A","2002",85.6004631671812,
"ISL","LFPR","15_64","PC_AGE","A","2003",85.5371894699629,
"ISL","LFPR","15_64","PC_AGE","A","2004",84.3648385578261,
"ISL","LFPR","15_64","PC_AGE","A","2005",85.3079784364682,
"ISL","LFPR","15_64","PC_AGE","A","2006",86.2387714338245,
"ISL","LFPR","15_64","PC_AGE","A","2007",86.3351837264925,
"ISL","LFPR","15_64","PC_AGE","A","2008",85.4148217845446,
"ISL","LFPR","15_64","PC_AGE","A","2009",83.7973183053363,
"ISL","LFPR","15_64","PC_AGE","A","2010",84.1082196735048,
"ISL","LFPR","15_64","PC_AGE","A","2011",83.774852196652,
"ISL","LFPR","15_64","PC_AGE","A","2012",83.8032346691246,
"ISL","LFPR","15_64","PC_AGE","A","2013",84.9151628520603,
"ISL","LFPR","15_64","PC_AGE","A","2014",84.7523401987119,
"ISL","LFPR","15_64","PC_AGE","A","2015",86.3159415829726,
"ISL","LFPR","15_64","PC_AGE","A","2016",87.3705726039975,
"ISL","LFPR","15_64","PC_AGE","A","2017",86.3788297360998,
"ISL","LFPR","15_64","PC_AGE","A","2018",85.0709315591979,
"ISL","LFPR","15_64","PC_AGE","A","2019",84.9779719706949,
"ISL","LFPR","15_64","PC_AGE","A","2020",83.5061391974964,
"ISL","LFPR","15_64","PC_AGE","A","2021",85.0118200429243,
"ISL","LFPR","15_64","PC_AGE","A","2022",86.6292464290202,
"ISL","LFPR","15MORE","PC_AGE","A","1991",79.1364191864296,
"ISL","LFPR","15MORE","PC_AGE","A","1992",80.0268531468531,
"ISL","LFPR","15MORE","PC_AGE","A","1993",79.2980372099673,
"ISL","LFPR","15MORE","PC_AGE","A","1994",79.3783769033455,
"ISL","LFPR","15MORE","PC_AGE","A","1995",80.852656821363,
"ISL","LFPR","15MORE","PC_AGE","A","1996",79.6991912523433,
"ISL","LFPR","15MORE","PC_AGE","A","1997",79.1032311941928,
"ISL","LFPR","15MORE","PC_AGE","A","1998",80.3889232460661,
"ISL","LFPR","15MORE","PC_AGE","A","1999",81.4415230243983,
"ISL","LFPR","15MORE","PC_AGE","A","2000",81.8229219916163,
"ISL","LFPR","15MORE","PC_AGE","A","2001",81.9488930521141,
"ISL","LFPR","15MORE","PC_AGE","A","2002",81.1380859600001,
"ISL","LFPR","15MORE","PC_AGE","A","2003",80.5939887981116,
"ISL","LFPR","15MORE","PC_AGE","A","2004",79.5471618995648,
"ISL","LFPR","15MORE","PC_AGE","A","2005",80.5792657382888,
"ISL","LFPR","15MORE","PC_AGE","A","2006",81.5725400726064,
"ISL","LFPR","15MORE","PC_AGE","A","2007",81.784128137327,
"ISL","LFPR","15MORE","PC_AGE","A","2008",80.9899474715207,
"ISL","LFPR","15MORE","PC_AGE","A","2009",79.4079381016463,
"ISL","LFPR","15MORE","PC_AGE","A","2010",79.6686469351786,
"ISL","LFPR","15MORE","PC_AGE","A","2011",79.0370945816602,
"ISL","LFPR","15MORE","PC_AGE","A","2012",78.8051475432065,
"ISL","LFPR","15MORE","PC_AGE","A","2013",79.7950926092543,
"ISL","LFPR","15MORE","PC_AGE","A","2014",79.6516673217637,
"ISL","LFPR","15MORE","PC_AGE","A","2015",80.9942527121805,
"ISL","LFPR","15MORE","PC_AGE","A","2016",81.9285758988076,
"ISL","LFPR","15MORE","PC_AGE","A","2017",80.6886901387096,
"ISL","LFPR","15MORE","PC_AGE","A","2018",79.4983264244111,
"ISL","LFPR","15MORE","PC_AGE","A","2019",79.0002322992162,
"ISL","LFPR","15MORE","PC_AGE","A","2020",77.3831850241115,
"ISL","LFPR","15MORE","PC_AGE","A","2021",78.7909716226792,
"ISL","LFPR","15MORE","PC_AGE","A","2022",80.0787720396068,
"IRL","LFPR","15_64","PC_AGE","A","1961",62.1378928593394,
"IRL","LFPR","15_64","PC_AGE","A","1966",61.94519722975,
"IRL","LFPR","15_64","PC_AGE","A","1971",60.9374090247452,
"IRL","LFPR","15_64","PC_AGE","A","1975",60.2023152656064,
"IRL","LFPR","15_64","PC_AGE","A","1977",59.3287678394061,
"IRL","LFPR","15_64","PC_AGE","A","1979",59.8745764426237,
"IRL","LFPR","15_64","PC_AGE","A","1981",60.1654438918705,
"IRL","LFPR","15_64","PC_AGE","A","1983",60.6739954874946,
"IRL","LFPR","15_64","PC_AGE","A","1984",60.1594003510602,
"IRL","LFPR","15_64","PC_AGE","A","1985",60.4722695438197,
"IRL","LFPR","15_64","PC_AGE","A","1986",59.9329619488244,
"IRL","LFPR","15_64","PC_AGE","A","1987",60.4206770270904,
"IRL","LFPR","15_64","PC_AGE","A","1988",59.8910388878452,
"IRL","LFPR","15_64","PC_AGE","A","1989",59.1806979587997,
"IRL","LFPR","15_64","PC_AGE","A","1990",60.0597516571748,
"IRL","LFPR","15_64","PC_AGE","A","1991",60.2319267406009,
"IRL","LFPR","15_64","PC_AGE","A","1992",60.0018119224497,
"IRL","LFPR","15_64","PC_AGE","A","1993",60.6554449256596,
"IRL","LFPR","15_64","PC_AGE","A","1994",61.1111111111111,
"IRL","LFPR","15_64","PC_AGE","A","1995",61.7934855651465,
"IRL","LFPR","15_64","PC_AGE","A","1996",62.5426777938731,
"IRL","LFPR","15_64","PC_AGE","A","1997",62.8721065346965,
"IRL","LFPR","15_64","PC_AGE","A","1998",64.7337499394998,
"IRL","LFPR","15_64","PC_AGE","A","1999",66.3731007129871,
"IRL","LFPR","15_64","PC_AGE","A","2000",68.083743699734,
"IRL","LFPR","15_64","PC_AGE","A","2001",68.4412382565401,
"IRL","LFPR","15_64","PC_AGE","A","2002",68.4572996896304,
"IRL","LFPR","15_64","PC_AGE","A","2003",68.7295100170818,
"IRL","LFPR","15_64","PC_AGE","A","2004",69.3982965866378,
"IRL","LFPR","15_64","PC_AGE","A","2005",70.7030178391737,
"IRL","LFPR","15_64","PC_AGE","A","2006",71.8445679328837,
"IRL","LFPR","15_64","PC_AGE","A","2007",75.529825949616,
"IRL","LFPR","15_64","PC_AGE","A","2008",74.7971165807261,
"IRL","LFPR","15_64","PC_AGE","A","2009",73.0036840259769,
"IRL","LFPR","15_64","PC_AGE","A","2010",71.5707763448373,
"IRL","LFPR","15_64","PC_AGE","A","2011",71.1932477249495,
"IRL","LFPR","15_64","PC_AGE","A","2012",71.1303535593598,
"IRL","LFPR","15_64","PC_AGE","A","2013",71.807347428928,
"IRL","LFPR","15_64","PC_AGE","A","2014",71.8463165793545,
"IRL","LFPR","15_64","PC_AGE","A","2015",72.0548767564422,
"IRL","LFPR","15_64","PC_AGE","A","2016",72.6621384807279,
"IRL","LFPR","15_64","PC_AGE","A","2017",72.6326328601542,
"IRL","LFPR","15_64","PC_AGE","A","2018",72.8785020431857,
"IRL","LFPR","15_64","PC_AGE","A","2019",73.1430034119481,
"IRL","LFPR","15_64","PC_AGE","A","2020",71.7227800109683,
"IRL","LFPR","15_64","PC_AGE","A","2021",74.4236707300967,
"IRL","LFPR","15_64","PC_AGE","A","2022",76.4980870667387,
"IRL","LFPR","15MORE","PC_AGE","A","1961",57.5696021029991,
"IRL","LFPR","15MORE","PC_AGE","A","1966",56.7149363540815,
"IRL","LFPR","15MORE","PC_AGE","A","1971",55.1327987260421,
"IRL","LFPR","15MORE","PC_AGE","A","1975",53.4997372569626,
"IRL","LFPR","15MORE","PC_AGE","A","1977",52.6150574654447,
"IRL","LFPR","15MORE","PC_AGE","A","1979",53.419638495359,
"IRL","LFPR","15MORE","PC_AGE","A","1981",52.9522063419309,
"IRL","LFPR","15MORE","PC_AGE","A","1983",53.76542073283,
"IRL","LFPR","15MORE","PC_AGE","A","1984",53.1931322674418,
"IRL","LFPR","15MORE","PC_AGE","A","1985",53.6807316189786,
"IRL","LFPR","15MORE","PC_AGE","A","1986",52.2496603532326,
"IRL","LFPR","15MORE","PC_AGE","A","1987",53.5987133092078,
"IRL","LFPR","15MORE","PC_AGE","A","1988",53.1910152420001,
"IRL","LFPR","15MORE","PC_AGE","A","1989",52.5076765609007,
"IRL","LFPR","15MORE","PC_AGE","A","1990",53.2406794617251,
"IRL","LFPR","15MORE","PC_AGE","A","1991",52.2204968944099,
"IRL","LFPR","15MORE","PC_AGE","A","1992",53.3373318481706,
"IRL","LFPR","15MORE","PC_AGE","A","1993",53.8542811258557,
"IRL","LFPR","15MORE","PC_AGE","A","1994",53.0779110228341,
"IRL","LFPR","15MORE","PC_AGE","A","1995",53.710356606496,
"IRL","LFPR","15MORE","PC_AGE","A","1996",54.4459420674221,
"IRL","LFPR","15MORE","PC_AGE","A","1997",54.8892186095615,
"IRL","LFPR","15MORE","PC_AGE","A","1998",56.4455891194768,
"IRL","LFPR","15MORE","PC_AGE","A","1999",57.9346786476493,
"IRL","LFPR","15MORE","PC_AGE","A","2000",59.3578226870997,
"IRL","LFPR","15MORE","PC_AGE","A","2001",59.7457742221606,
"IRL","LFPR","15MORE","PC_AGE","A","2002",59.8634696505142,
"IRL","LFPR","15MORE","PC_AGE","A","2003",60.0736497452403,
"IRL","LFPR","15MORE","PC_AGE","A","2004",60.6384609705018,
"IRL","LFPR","15MORE","PC_AGE","A","2005",61.8273200489534,
"IRL","LFPR","15MORE","PC_AGE","A","2006",63.0668296652152,
"IRL","LFPR","15MORE","PC_AGE","A","2007",66.5360080917924,
"IRL","LFPR","15MORE","PC_AGE","A","2008",65.85057920786,
"IRL","LFPR","15MORE","PC_AGE","A","2009",64.0356801794601,
"IRL","LFPR","15MORE","PC_AGE","A","2010",62.5310343298343,
"IRL","LFPR","15MORE","PC_AGE","A","2011",61.9157994854457,
"IRL","LFPR","15MORE","PC_AGE","A","2012",61.5909072187999,
"IRL","LFPR","15MORE","PC_AGE","A","2013",61.9161143452007,
"IRL","LFPR","15MORE","PC_AGE","A","2014",61.7137201293465,
"IRL","LFPR","15MORE","PC_AGE","A","2015",61.7816462935054,
"IRL","LFPR","15MORE","PC_AGE","A","2016",62.1293417465562,
"IRL","LFPR","15MORE","PC_AGE","A","2017",61.8909559681244,
"IRL","LFPR","15MORE","PC_AGE","A","2018",62.0160198249643,
"IRL","LFPR","15MORE","PC_AGE","A","2019",62.1392844610641,
"IRL","LFPR","15MORE","PC_AGE","A","2020",60.8336020412624,
"IRL","LFPR","15MORE","PC_AGE","A","2021",63.0467322043867,
"IRL","LFPR","15MORE","PC_AGE","A","2022",64.4929600938618,
"ITA","LFPR","15_64","PC_AGE","A","1970",53.7685784004231,
"ITA","LFPR","15_64","PC_AGE","A","1971",53.5993884747959,
"ITA","LFPR","15_64","PC_AGE","A","1972",52.9809210843424,
"ITA","LFPR","15_64","PC_AGE","A","1973",52.9590984153062,
"ITA","LFPR","15_64","PC_AGE","A","1974",53.1028558561313,
"ITA","LFPR","15_64","PC_AGE","A","1975",53.1990897179504,
"ITA","LFPR","15_64","PC_AGE","A","1976",53.4801750030858,
"ITA","LFPR","15_64","PC_AGE","A","1977",57.4551110625989,
"ITA","LFPR","15_64","PC_AGE","A","1978",57.3042820069204,
"ITA","LFPR","15_64","PC_AGE","A","1979",57.7966647005201,
"ITA","LFPR","15_64","PC_AGE","A","1980",58.3206433170366,
"ITA","LFPR","15_64","PC_AGE","A","1981",58.5243895951912,
"ITA","LFPR","15_64","PC_AGE","A","1982",58.4360402206328,
"ITA","LFPR","15_64","PC_AGE","A","1983",58.016058016058,
"ITA","LFPR","15_64","PC_AGE","A","1984",57.8937921485166,
"ITA","LFPR","15_64","PC_AGE","A","1985",57.9697602199256,
"ITA","LFPR","15_64","PC_AGE","A","1986",58.5219774642168,
"ITA","LFPR","15_64","PC_AGE","A","1987",59.0846786475784,
"ITA","LFPR","15_64","PC_AGE","A","1988",59.2697687266152,
"ITA","LFPR","15_64","PC_AGE","A","1989",59.2739390573325,
"ITA","LFPR","15_64","PC_AGE","A","1990",59.4757509817163,
"ITA","LFPR","15_64","PC_AGE","A","1991",59.1637958809388,
"ITA","LFPR","15_64","PC_AGE","A","1992",59.2701165130549,
"ITA","LFPR","15_64","PC_AGE","A","1993",58.358458961474,
"ITA","LFPR","15_64","PC_AGE","A","1994",57.9693003882446,
"ITA","LFPR","15_64","PC_AGE","A","1995",57.9105628373168,
"ITA","LFPR","15_64","PC_AGE","A","1996",58.2314955362885,
"ITA","LFPR","15_64","PC_AGE","A","1997",58.4609051380348,
"ITA","LFPR","15_64","PC_AGE","A","1998",59.2084609248346,
"ITA","LFPR","15_64","PC_AGE","A","1999",59.7577631748485,
"ITA","LFPR","15_64","PC_AGE","A","2000",60.288404404932,
"ITA","LFPR","15_64","PC_AGE","A","2001",60.7455585381735,
"ITA","LFPR","15_64","PC_AGE","A","2002",61.1874854917335,
"ITA","LFPR","15_64","PC_AGE","A","2003",61.5821452087475,
"ITA","LFPR","15_64","PC_AGE","A","2004",62.6255790686568,
"ITA","LFPR","15_64","PC_AGE","A","2005",62.3736799000898,
"ITA","LFPR","15_64","PC_AGE","A","2006",62.6357562405656,
"ITA","LFPR","15_64","PC_AGE","A","2007",62.404725178417,
"ITA","LFPR","15_64","PC_AGE","A","2008",62.9155035954565,
"ITA","LFPR","15_64","PC_AGE","A","2009",62.2609506557054,
"ITA","LFPR","15_64","PC_AGE","A","2010",62.01385646944,
"ITA","LFPR","15_64","PC_AGE","A","2011",62.0536441902739,
"ITA","LFPR","15_64","PC_AGE","A","2012",63.4975325543026,
"ITA","LFPR","15_64","PC_AGE","A","2013",63.3528463756616,
"ITA","LFPR","15_64","PC_AGE","A","2014",63.9392635975643,
"ITA","LFPR","15_64","PC_AGE","A","2015",64.0375606931934,
"ITA","LFPR","15_64","PC_AGE","A","2016",64.9409749945196,
"ITA","LFPR","15_64","PC_AGE","A","2017",65.4335904442636,
"ITA","LFPR","15_64","PC_AGE","A","2018",65.6350284707671,
"ITA","LFPR","15_64","PC_AGE","A","2019",65.7179046548161,
"ITA","LFPR","15_64","PC_AGE","A","2020",64.0869767978146,
"ITA","LFPR","15_64","PC_AGE","A","2021",64.4822091499346,
"ITA","LFPR","15_64","PC_AGE","A","2022",65.5327214265007,
"ITA","LFPR","15MORE","PC_AGE","A","1970",53.7685784004231,
"ITA","LFPR","15MORE","PC_AGE","A","1971",53.5993884747959,
"ITA","LFPR","15MORE","PC_AGE","A","1972",52.9809210843424,
"ITA","LFPR","15MORE","PC_AGE","A","1973",52.9590984153062,
"ITA","LFPR","15MORE","PC_AGE","A","1974",53.1028558561313,
"ITA","LFPR","15MORE","PC_AGE","A","1975",53.1990897179504,
"ITA","LFPR","15MORE","PC_AGE","A","1976",53.4801750030858,
"ITA","LFPR","15MORE","PC_AGE","A","1977",57.4551110625989,
"ITA","LFPR","15MORE","PC_AGE","A","1978",57.3042820069204,
"ITA","LFPR","15MORE","PC_AGE","A","1979",57.7966647005201,
"ITA","LFPR","15MORE","PC_AGE","A","1980",58.3206433170366,
"ITA","LFPR","15MORE","PC_AGE","A","1981",58.5243895951912,
"ITA","LFPR","15MORE","PC_AGE","A","1982",58.4360402206328,
"ITA","LFPR","15MORE","PC_AGE","A","1983",58.016058016058,
"ITA","LFPR","15MORE","PC_AGE","A","1984",57.8937921485166,
"ITA","LFPR","15MORE","PC_AGE","A","1985",57.9697602199256,
"ITA","LFPR","15MORE","PC_AGE","A","1986",58.5219774642168,
"ITA","LFPR","15MORE","PC_AGE","A","1987",59.0846786475784,
"ITA","LFPR","15MORE","PC_AGE","A","1988",59.2697687266152,
"ITA","LFPR","15MORE","PC_AGE","A","1989",59.2739390573325,
"ITA","LFPR","15MORE","PC_AGE","A","1990",59.4757509817163,
"ITA","LFPR","15MORE","PC_AGE","A","1991",59.1637958809388,
"ITA","LFPR","15MORE","PC_AGE","A","1992",59.2701165130549,
"ITA","LFPR","15MORE","PC_AGE","A","1993",48.3915760240684,
"ITA","LFPR","15MORE","PC_AGE","A","1994",47.8340859675531,
"ITA","LFPR","15MORE","PC_AGE","A","1995",47.559428488239,
"ITA","LFPR","15MORE","PC_AGE","A","1996",47.5889639173122,
"ITA","LFPR","15MORE","PC_AGE","A","1997",47.6517542231297,
"ITA","LFPR","15MORE","PC_AGE","A","1998",48.0207177210506,
"ITA","LFPR","15MORE","PC_AGE","A","1999",48.2618593490432,
"ITA","LFPR","15MORE","PC_AGE","A","2000",48.4897703225478,
"ITA","LFPR","15MORE","PC_AGE","A","2001",48.6934034935312,
"ITA","LFPR","15MORE","PC_AGE","A","2002",48.9452505791976,
"ITA","LFPR","15MORE","PC_AGE","A","2003",49.2387914102661,
"ITA","LFPR","15MORE","PC_AGE","A","2004",49.4715417683144,
"ITA","LFPR","15MORE","PC_AGE","A","2005",49.0534747931405,
"ITA","LFPR","15MORE","PC_AGE","A","2006",49.0768992068735,
"ITA","LFPR","15MORE","PC_AGE","A","2007",48.7525032195922,
"ITA","LFPR","15MORE","PC_AGE","A","2008",49.101586477074,
"ITA","LFPR","15MORE","PC_AGE","A","2009",48.4765669709921,
"ITA","LFPR","15MORE","PC_AGE","A","2010",48.2037207935419,
"ITA","LFPR","15MORE","PC_AGE","A","2011",48.1421897652044,
"ITA","LFPR","15MORE","PC_AGE","A","2012",49.0821436588354,
"ITA","LFPR","15MORE","PC_AGE","A","2013",48.7929885532217,
"ITA","LFPR","15MORE","PC_AGE","A","2014",49.0576506452369,
"ITA","LFPR","15MORE","PC_AGE","A","2015",48.9674490048246,
"ITA","LFPR","15MORE","PC_AGE","A","2016",49.5010005327567,
"ITA","LFPR","15MORE","PC_AGE","A","2017",49.8128180632279,
"ITA","LFPR","15MORE","PC_AGE","A","2018",49.9150985065391,
"ITA","LFPR","15MORE","PC_AGE","A","2019",49.8929669373177,
"ITA","LFPR","15MORE","PC_AGE","A","2020",48.5089351239557,
"ITA","LFPR","15MORE","PC_AGE","A","2021",48.5731286375671,
"ITA","LFPR","15MORE","PC_AGE","A","2022",49.1002906679845,
"JPN","LFPR","15_64","PC_AGE","A","1968",69.1085992273572,
"JPN","LFPR","15_64","PC_AGE","A","1969",68.7817976257772,
"JPN","LFPR","15_64","PC_AGE","A","1970",68.7482537021514,
"JPN","LFPR","15_64","PC_AGE","A","1971",68.6022397345499,
"JPN","LFPR","15_64","PC_AGE","A","1972",68.2398134174783,
"JPN","LFPR","15_64","PC_AGE","A","1973",68.5664241444354,
"JPN","LFPR","15_64","PC_AGE","A","1974",67.6270508203281,
"JPN","LFPR","15_64","PC_AGE","A","1975",67.1470121628767,
"JPN","LFPR","15_64","PC_AGE","A","1976",67.2567532126934,
"JPN","LFPR","15_64","PC_AGE","A","1977",67.6604608774899,
"JPN","LFPR","15_64","PC_AGE","A","1978",68.0361757105943,
"JPN","LFPR","15_64","PC_AGE","A","1979",68.2773647782619,
"JPN","LFPR","15_64","PC_AGE","A","1980",68.2118364236728,
"JPN","LFPR","15_64","PC_AGE","A","1981",68.3918202474122,
"JPN","LFPR","15_64","PC_AGE","A","1982",68.765648472709,
"JPN","LFPR","15_64","PC_AGE","A","1983",69.2936802973977,
"JPN","LFPR","15_64","PC_AGE","A","1984",69.086450030656,
"JPN","LFPR","15_64","PC_AGE","A","1985",68.7795992714025,
"JPN","LFPR","15_64","PC_AGE","A","1986",68.7710437710437,
"JPN","LFPR","15_64","PC_AGE","A","1987",68.7634024303073,
"JPN","LFPR","15_64","PC_AGE","A","1988",68.8922968031143,
"JPN","LFPR","15_64","PC_AGE","A","1989",69.3207061849643,
"JPN","LFPR","15_64","PC_AGE","A","1990",70.1092007434944,
"JPN","LFPR","15_64","PC_AGE","A","1991",70.6677449168207,
"JPN","LFPR","15_64","PC_AGE","A","1992",71.1731456915445,
"JPN","LFPR","15_64","PC_AGE","A","1993",71.3299585826046,
"JPN","LFPR","15_64","PC_AGE","A","1994",71.4072200505863,
"JPN","LFPR","15_64","PC_AGE","A","1995",71.5221890089675,
"JPN","LFPR","15_64","PC_AGE","A","1996",72.020725388601,
"JPN","LFPR","15_64","PC_AGE","A","1997",72.5767506036564,
"JPN","LFPR","15_64","PC_AGE","A","1998",72.6027397260273,
"JPN","LFPR","15_64","PC_AGE","A","1999",72.4213437824132,
"JPN","LFPR","15_64","PC_AGE","A","2000",72.4615917754418,
"JPN","LFPR","15_64","PC_AGE","A","2001",72.591304347826,
"JPN","LFPR","15_64","PC_AGE","A","2002",72.3096653841669,
"JPN","LFPR","15_64","PC_AGE","A","2003",72.300304520965,
"JPN","LFPR","15_64","PC_AGE","A","2004",72.2457129433873,
"JPN","LFPR","15_64","PC_AGE","A","2005",72.6391679470511,
"JPN","LFPR","15_64","PC_AGE","A","2006",73.094330633635,
"JPN","LFPR","15_64","PC_AGE","A","2007",73.6436906050763,
"JPN","LFPR","15_64","PC_AGE","A","2008",73.7991266375545,
"JPN","LFPR","15_64","PC_AGE","A","2009",73.9220970112689,
"JPN","LFPR","15_64","PC_AGE","A","2010",74.0261341222879,
"JPN","LFPR","15_64","PC_AGE","A","2011",73.7965838509316,
"JPN","LFPR","15_64","PC_AGE","A","2012",73.933590349459,
"JPN","LFPR","15_64","PC_AGE","A","2013",74.8611111111111,
"JPN","LFPR","15_64","PC_AGE","A","2014",75.5028827674567,
"JPN","LFPR","15_64","PC_AGE","A","2015",75.947067981318,
"JPN","LFPR","15_64","PC_AGE","A","2016",76.857554711047,
"JPN","LFPR","15_64","PC_AGE","A","2017",77.5440441756508,
"JPN","LFPR","15_64","PC_AGE","A","2018",78.853283898305,
"JPN","LFPR","15_64","PC_AGE","A","2019",79.5499933430967,
"JPN","LFPR","15_64","PC_AGE","A","2020",79.6224394162538,
"JPN","LFPR","15_64","PC_AGE","A","2021",80.0269905533063,
"JPN","LFPR","15_64","PC_AGE","A","2022",80.6016457574531,
"JPN","LFPR","15MORE","PC_AGE","A","1968",65.9327774882751,
"JPN","LFPR","15MORE","PC_AGE","A","1969",65.5274315816523,
"JPN","LFPR","15MORE","PC_AGE","A","1970",65.3392517438173,
"JPN","LFPR","15MORE","PC_AGE","A","1971",65.0250626566416,
"JPN","LFPR","15MORE","PC_AGE","A","1972",64.4609665427509,
"JPN","LFPR","15MORE","PC_AGE","A","1973",64.724447681476,
"JPN","LFPR","15MORE","PC_AGE","A","1974",63.6744966442952,
"JPN","LFPR","15MORE","PC_AGE","A","1975",63.0581546843539,
"JPN","LFPR","15MORE","PC_AGE","A","1976",62.9742388758782,
"JPN","LFPR","15MORE","PC_AGE","A","1977",63.1676514888193,
"JPN","LFPR","15MORE","PC_AGE","A","1978",63.3738253495301,
"JPN","LFPR","15MORE","PC_AGE","A","1979",63.4262406526172,
